	4.99375	-1.853	361.032	3810.886	0	0.953616	161.3911489	1161.501372
	5.015	-1.84	359.705	3822.116	0	0.953312	160.7979437	1164.924109
	5.03625	-1.827	358.384	3833.305	0	0.953009	160.2074207	1168.334349
	5.0575	-1.813	357.07	3844.453	0	0.952707	159.6200268	1171.732094
	5.07875	-1.8	355.762	3855.56	0	0.952407	159.0353152	1175.117342
	5.1	-1.787	354.46	3866.626	0	0.952107	158.4532857	1178.490094
	5.12125	-1.774	353.163	3877.652	0	0.951809	157.8734913	1181.850655
	5.1425	-1.762	351.873	3888.638	0	0.951512	157.2968261	1185.199025
	5.16375	-1.749	350.589	3899.583	0	0.951216	156.7228431	1188.534898
	5.185	-1.736	349.311	3910.489	0	0.950922	156.1515422	1191.858884
	5.20625	-1.724	348.038	3921.355	0	0.950628	155.5824765	1195.17068
	5.2275	-1.711	346.772	3932.181	0	0.950336	155.01654	1198.470283
	5.24875	-1.699	345.511	3942.968	0	0.950044	154.4528386	1201.758001
	5.27	-1.687	344.256	3953.716	0	0.949754	153.8918194	1205.033831
	5.29125	-1.675	343.006	3964.424	0	0.949465	153.3330353	1208.29747
	5.3125	-1.663	341.762	3975.094	0	0.949177	152.7769334	1211.549528
	5.33375	-1.651	340.524	3985.725	0	0.948891	152.2235136	1214.789698
	5.355	-1.639	339.291	3996.318	0	0.948605	151.672329	1218.018287
	5.37625	-1.628	338.063	4006.872	0	0.94832	151.1233795	1221.234989
	5.3975	-1.616	336.841	4017.388	0	0.948037	150.5771122	1224.44011
	5.41875	-1.605	335.625	4027.867	0	0.947754	150.033527	1227.633953
	5.44	-1.593	334.414	4038.307	0	0.947473	149.492177	1230.81591
	5.46125	-1.582	333.208	4048.71	0	0.947193	148.9530621	1233.986589
	5.4825	-1.571	332.007	4059.075	0	0.946914	148.4161824	1237.145687
	5.50375	-1.559	330.811	4069.402	0	0.946636	147.8815378	1240.293203
	5.525	-1.548	329.621	4079.693	0	0.946359	147.3495753	1243.429747
	5.54625	-1.537	328.436	4089.947	0	0.946083	146.819848	1246.555014
	5.5675	-1.527	327.256	4100.163	0	0.945808	146.2923558	1249.668699
	5.58875	-1.516	326.081	4110.344	0	0.945534	145.7670988	1252.771716
	5.61	-1.505	324.911	4120.487	0	0.945261	145.2440769	1255.863151
	5.63125	-1.494	323.745	4130.594	0	0.944989	144.7228431	1258.943615
	5.6525	-1.484	322.585	4140.665	0	0.944718	144.2042915	1262.013106
	5.67375	-1.473	321.43	4150.7	0	0.944449	143.687975	1265.071625
	5.695	-1.463	320.28	4160.699	0	0.94418	143.1738936	1268.119171
	5.71625	-1.453	319.134	4170.662	0	0.943912	142.6616004	1271.155745
	5.7375	-1.443	317.993	4180.589	0	0.943646	142.1515422	1274.181347
	5.75875	-1.432	316.857	4190.482	0	0.94338	141.6437193	1277.196586
	5.78	-1.422	315.726	4200.338	0	0.943115	141.1381314	1280.200549
	5.80125	-1.412	314.599	4210.16	0	0.942852	140.6343317	1283.194148
	5.8225	-1.402	313.477	4219.946	0	0.942589	140.1327671	1286.176775
	5.84375	-1.393	312.36	4229.698	0	0.942327	139.6334376	1289.14904
	5.865	-1.383	311.247	4239.415	0	0.942067	139.1358963	1292.110637
	5.88625	-1.373	310.138	4249.097	0	0.941807	138.640143	1295.061567
	5.9075	-1.364	309.035	4258.745	0	0.941548	138.147072	1298.002133
	5.92875	-1.354	307.935	4268.358	0	0.941291	137.655342	1300.932033
	5.95	-1.345	306.84	4277.937	0	0.941034	137.1658471	1303.85157
	5.97125	-1.335	305.75	4287.482	0	0.940778	136.6785874	1306.760744
	5.9925	-1.326	304.663	4296.994	0	0.940523	136.1926688	1309.65986
	6.01375	-1.317	303.582	4306.471	0	0.940269	135.7094323	1312.548308
	6.035	-1.307	302.504	4315.915	0	0.940016	135.2275369	1315.426699
	6.05625	-1.298	301.431	4325.325	0	0.939764	134.7478766	1318.294727
	6.0775	-1.289	300.362	4334.702	0	0.939513	134.2700045	1321.152697
	6.09875	-1.28	299.297	4344.046	0	0.939263	133.7939204	1324.00061
	6.12	-1.271	298.236	4353.357	0	0.939014	133.3196245	1326.838464
	6.14125	-1.262	297.179	4362.634	0	0.938766	132.8471167	1329.665956
	6.1625	-1.254	296.127	4371.879	0	0.938519	132.376844	1332.483694
	6.18375	-1.245	295.078	4381.091	0	0.938272	131.9079124	1335.291375
	6.205	-1.236	294.034	4390.27	0	0.938027	131.4412159	1338.088997
	6.22625	-1.228	292.994	4399.417	0	0.937782	130.9763076	1340.876867
	6.2475	-1.219	291.957	4408.532	0	0.937539	130.5127403	1343.654983
	6.26875	-1.211	290.925	4417.614	0	0.937296	130.0514081	1346.423042
	6.29	-1.202	289.897	4426.664	0	0.937054	129.5918641	1349.181347
	6.31125	-1.194	288.872	4435.682	0	0.936813	129.1336612	1351.929899
	6.3325	-1.186	287.851	4444.669	0	0.936573	128.6772463	1354.669003
	6.35375	-1.178	286.834	4453.623	0	0.936334	128.2226196	1357.398049
	6.375	-1.169	285.821	4462.546	0	0.936096	127.769781	1360.117647
	6.39625	-1.161	284.812	4471.437	0	0.935859	127.3187304	1362.827492
	6.4175	-1.153	283.807	4480.298	0	0.935622	126.869468	1365.528193
	6.43875	-1.145	282.805	4489.126	0	0.935387	126.4215467	1368.218836
	6.46	-1.137	281.807	4497.924	0	0.935152	125.9754135	1370.900335
	6.48125	-1.129	280.813	4506.69	0	0.934918	125.5310684	1373.572082
	6.5025	-1.122	279.822	4515.426	0	0.934685	125.0880644	1376.234685
	6.52375	-1.114	278.835	4524.131	0	0.934453	124.6468485	1378.887839
	6.545	-1.106	277.851	4532.805	0	0.934222	124.2069736	1381.531545
	6.56625	-1.099	276.871	4541.449	0	0.933992	123.7688869	1384.166108
	6.5875	-1.091	275.895	4550.062	0	0.933762	123.3325883	1386.791222
	6.60875	-1.083	274.922	4558.644	0	0.933533	122.8976308	1389.406888
	6.63	-1.076	273.953	4567.197	0	0.933306	122.4644613	1392.013715
	6.65125	-1.068	272.987	4575.719	0	0.933079	122.032633	1394.611094
	6.6725	-1.061	272.025	4584.211	0	0.932853	121.6025928	1397.199329
	6.69375	-1.054	271.066	4592.673	0	0.932627	121.1738936	1399.778421
	6.715	-1.046	270.11	4601.106	0	0.932403	120.7465355	1402.348674
	6.73625	-1.039	269.158	4609.509	0	0.932179	120.3209656	1404.909784
	6.7575	-1.032	268.209	4617.882	0	0.931957	119.8967367	1407.461749
	6.77875	-1.025	267.264	4626.225	0	0.931735	119.4742959	1410.004572
	6.8	-1.018	266.322	4634.539	0	0.931513	119.0531962	1412.538555
	6.82125	-1.011	265.383	4642.824	0	0.931293	118.6334376	1415.0637
	6.8425	-1.004	264.447	4651.08	0	0.931074	118.2150201	1417.580006
	6.86375	-0.997	263.515	4659.306	0	0.930855	117.7983907	1420.087169
	6.885	-0.99	262.585	4667.504	0	0.930637	117.3826553	1422.585797
	6.90625	-0.983	261.659	4675.673	0	0.93042	116.9687081	1425.075587
	6.9275	-0.976	260.737	4683.812	0	0.930204	116.5565489	1427.556233
	6.94875	-0.97	259.817	4691.924	0	0.929988	116.1452839	1430.02865
	6.97	-0.963	258.9	4700.006	0	0.929774	115.7353599	1432.491923
	6.99125	-0.956	257.987	4708.06	0	0.92956	115.327224	1434.946663
	7.0125	-0.95	257.077	4716.086	0	0.929347	114.9204291	1437.392868
	7.03375	-0.943	256.169	4724.083	0	0.929135	114.5145284	1439.830235
	7.055	-0.937	255.265	4732.052	0	0.928923	114.1104157	1442.259067
	7.07625	-0.93	254.364	4739.993	0	0.928712	113.7076442	1444.679366
	7.0975	-0.924	253.466	4747.906	0	0.928502	113.3062137	1447.091131
	7.11875	-0.917	252.571	4755.79	0	0.928293	112.9061243	1449.494057
	7.14	-0.911	251.678	4763.648	0	0.928085	112.5069289	1451.889058
	7.16125	-0.905	250.789	4771.477	0	0.927877	112.1095217	1454.275221
	7.1825	-0.899	249.903	4779.278	0	0.92767	111.7134555	1456.65285
	7.20375	-0.892	249.019	4787.052	0	0.927464	111.3182834	1459.022249
	7.225	-0.886	248.139	4794.799	0	0.927259	110.9248994	1461.38342
	7.24625	-0.88	247.261	4802.518	0	0.927055	110.5324095	1463.736056
	7.2675	-0.874	246.386	4810.21	0	0.926851	110.1412606	1466.080463
	7.28875	-0.868	245.514	4817.875	0	0.926648	109.7514528	1468.416641
	7.31	-0.862	244.645	4825.512	0	0.926446	109.3629861	1470.744285
	7.33125	-0.856	243.778	4833.123	0	0.926244	108.9754135	1473.064005
	7.3525	-0.85	242.915	4840.706	0	0.926043	108.589629	1475.37519
	7.37375	-0.844	242.054	4848.263	0	0.925843	108.2047385	1477.678452
	7.395	-0.838	241.195	4855.793	0	0.925644	107.8207421	1479.973484
	7.41625	-0.833	240.34	4863.296	0	0.925445	107.4385338	1482.260286
	7.4375	-0.827	239.487	4870.772	0	0.925248	107.0572195	1484.53886
	7.45875	-0.821	238.637	4878.222	0	0.92505	106.6772463	1486.809509
	7.48	-0.815	237.79	4885.646	0	0.924854	106.2986142	1489.072234
	7.50125	-0.81	236.945	4893.043	0	0.924658	105.9208762	1491.32673
	7.5225	-0.804	236.103	4900.414	0	0.924464	105.5444792	1493.573301
	7.54375	-0.798	235.263	4907.758	0	0.924269	105.1689763	1495.811643
	7.565	-0.793	234.426	4915.077	0	0.924076	104.7948145	1498.042365
	7.58625	-0.787	233.592	4922.37	0	0.923883	104.4219937	1500.265163
	7.6075	-0.782	232.76	4929.636	0	0.923691	104.0500671	1502.479732
	7.62875	-0.777	231.93	4936.877	0	0.9235	103.6790344	1504.686681
	7.65	-0.771	231.104	4944.092	0	0.923309	103.3097899	1506.885706
	7.67125	-0.766	230.279	4951.281	0	0.92312	102.9409924	1509.076806
	7.6925	-0.76	229.458	4958.444	0	0.92293	102.573983	1511.259982
	7.71375	-0.755	228.638	4965.582	0	0.922742	102.2074207	1513.435538
	7.735	-0.75	227.821	4972.694	0	0.922554	101.8421994	1515.60317
	7.75625	-0.745	227.007	4979.781	0	0.922367	101.4783192	1517.763182
